Split,Fruit,FileName,SizeBytes,BitDepth,Width,Height,HPPI,VPPI
train,Cherry,Cherry_42.jpg,4144,24,100,100,,
train,Cherry,Cherry_420.jpg,4268,24,100,100,,
train,Cherry,Cherry_421.jpg,3802,24,100,100,,
train,Cherry,Cherry_422.jpg,4196,24,100,100,,
train,Cherry,Cherry_423.jpg,4215,24,100,100,,
train,Cherry,Cherry_424.jpg,4383,24,100,100,,
train,Cherry,Cherry_425.jpg,4193,24,100,100,,
train,Cherry,Cherry_426.jpg,4100,24,100,100,,
train,Cherry,Cherry_427.jpg,3994,24,100,100,,
train,Cherry,Cherry_428.jpg,4114,24,100,100,,
train,Cherry,Cherry_429.jpg,4143,24,100,100,,
train,Cherry,Cherry_43.jpg,4481,24,100,100,,
train,Cherry,Cherry_430.jpg,4197,24,100,100,,
train,Cherry,Cherry_431.jpg,3977,24,100,100,,
train,Cherry,Cherry_432.jpg,4152,24,100,100,,
train,Cherry,Cherry_433.jpg,3870,24,100,100,,
train,Cherry,Cherry_434.jpg,3893,24,100,100,,
train,Cherry,Cherry_435.jpg,3762,24,100,100,,
train,Cherry,Cherry_436.jpg,4224,24,100,100,,
train,Cherry,Cherry_437.jpg,4422,24,100,100,,
train,Cherry,Cherry_438.jpg,4197,24,100,100,,
train,Cherry,Cherry_439.jpg,4533,24,100,100,,
train,Cherry,Cherry_44.jpg,4285,24,100,100,,
train,Cherry,Cherry_440.jpg,4166,24,100,100,,
train,Cherry,Cherry_441.jpg,4496,24,100,100,,
train,Cherry,Cherry_442.jpg,3975,24,100,100,,
train,Cherry,Cherry_443.jpg,4550,24,100,100,,
train,Cherry,Cherry_444.jpg,4368,24,100,100,,
train,Cherry,Cherry_445.jpg,4212,24,100,100,,
train,Cherry,Cherry_446.jpg,4400,24,100,100,,
train,Cherry,Cherry_447.jpg,4231,24,100,100,,
train,Cherry,Cherry_448.jpg,4195,24,100,100,,
train,Cherry,Cherry_449.jpg,4172,24,100,100,,
train,Cherry,Cherry_45.jpg,4463,24,100,100,,
train,Cherry,Cherry_450.jpg,4090,24,100,100,,
train,Cherry,Cherry_46.jpg,4199,24,100,100,,
train,Cherry,Cherry_47.jpg,4425,24,100,100,,
train,Cherry,Cherry_48.jpg,3969,24,100,100,,
train,Cherry,Cherry_49.jpg,4013,24,100,100,,
train,Cherry,Cherry_5.jpg,4126,24,100,100,,
train,Cherry,Cherry_50.jpg,3983,24,100,100,,
train,Cherry,Cherry_51.jpg,4083,24,100,100,,
train,Cherry,Cherry_52.jpg,4337,24,100,100,,
train,Cherry,Cherry_53.jpg,4202,24,100,100,,
train,Cherry,Cherry_54.jpg,4318,24,100,100,,
train,Cherry,Cherry_55.jpg,4216,24,100,100,,
train,Cherry,Cherry_56.jpg,4075,24,100,100,,
train,Cherry,Cherry_57.jpg,4259,24,100,100,,
train,Cherry,Cherry_58.jpg,4458,24,100,100,,
train,Cherry,Cherry_59.jpg,4204,24,100,100,,
train,Cherry,Cherry_6.jpg,4086,24,100,100,,
train,Cherry,Cherry_60.jpg,4186,24,100,100,,
train,Cherry,Cherry_61.jpg,4491,24,100,100,,
train,Cherry,Cherry_62.jpg,3883,24,100,100,,
train,Cherry,Cherry_63.jpg,4064,24,100,100,,
train,Cherry,Cherry_64.jpg,4327,24,100,100,,
train,Cherry,Cherry_65.jpg,4269,24,100,100,,
train,Cherry,Cherry_66.jpg,4267,24,100,100,,
train,Cherry,Cherry_67.jpg,4190,24,100,100,,
train,Cherry,Cherry_68.jpg,4268,24,100,100,,
train,Cherry,Cherry_69.jpg,4040,24,100,100,,
train,Cherry,Cherry_7.jpg,3949,24,100,100,,
train,Cherry,Cherry_70.jpg,4092,24,100,100,,
train,Cherry,Cherry_71.jpg,4009,24,100,100,,
train,Cherry,Cherry_72.jpg,4010,24,100,100,,
train,Cherry,Cherry_73.jpg,4357,24,100,100,,
train,Cherry,Cherry_74.jpg,3937,24,100,100,,
train,Cherry,Cherry_75.jpg,4270,24,100,100,,
train,Cherry,Cherry_76.jpg,4440,24,100,100,,
train,Cherry,Cherry_77.jpg,4224,24,100,100,,
train,Cherry,Cherry_78.jpg,4445,24,100,100,,
train,Cherry,Cherry_79.jpg,4192,24,100,100,,
train,Cherry,Cherry_8.jpg,4300,24,100,100,,
train,Cherry,Cherry_80.jpg,4082,24,100,100,,
train,Cherry,Cherry_81.jpg,3965,24,100,100,,
train,Cherry,Cherry_82.jpg,3957,24,100,100,,
train,Cherry,Cherry_83.jpg,3967,24,100,100,,
train,Cherry,Cherry_84.jpg,4169,24,100,100,,
train,Cherry,Cherry_85.jpg,4380,24,100,100,,
train,Cherry,Cherry_86.jpg,4194,24,100,100,,
train,Cherry,Cherry_87.jpg,4250,24,100,100,,
train,Cherry,Cherry_88.jpg,4406,24,100,100,,
train,Cherry,Cherry_89.jpg,4189,24,100,100,,
train,Cherry,Cherry_9.jpg,4205,24,100,100,,
train,Cherry,Cherry_90.jpg,4141,24,100,100,,
train,Cherry,Cherry_91.jpg,4576,24,100,100,,
train,Cherry,Cherry_92.jpg,4090,24,100,100,,
train,Cherry,Cherry_93.jpg,4226,24,100,100,,
train,Cherry,Cherry_94.jpg,4231,24,100,100,,
train,Cherry,Cherry_95.jpg,4300,24,100,100,,
train,Cherry,Cherry_96.jpg,4438,24,100,100,,
train,Cherry,Cherry_97.jpg,3988,24,100,100,,
train,Cherry,Cherry_98.jpg,4413,24,100,100,,
train,Cherry,Cherry_99.jpg,4065,24,100,100,,
train,Corn,Corn_0.jpg,4052,24,100,100,,
train,Corn,Corn_1.jpg,3843,24,100,100,,
train,Corn,Corn_10.jpg,3646,24,100,100,,
train,Corn,Corn_100.jpg,3981,24,100,100,,
train,Corn,Corn_101.jpg,4274,24,100,100,,
train,Corn,Corn_102.jpg,4027,24,100,100,,
train,Corn,Corn_103.jpg,3977,24,100,100,,
train,Corn,Corn_104.jpg,3826,24,100,100,,
train,Corn,Corn_105.jpg,3737,24,100,100,,
train,Corn,Corn_106.jpg,3550,24,100,100,,
train,Corn,Corn_107.jpg,3669,24,100,100,,
train,Corn,Corn_108.jpg,3779,24,100,100,,
train,Corn,Corn_109.jpg,3571,24,100,100,,
train,Corn,Corn_11.jpg,3854,24,100,100,,
train,Corn,Corn_110.jpg,3848,24,100,100,,
train,Corn,Corn_111.jpg,3961,24,100,100,,
train,Corn,Corn_112.jpg,3974,24,100,100,,
train,Corn,Corn_113.jpg,3999,24,100,100,,
train,Corn,Corn_114.jpg,3951,24,100,100,,
train,Corn,Corn_115.jpg,3938,24,100,100,,
train,Corn,Corn_116.jpg,4081,24,100,100,,
train,Corn,Corn_117.jpg,3721,24,100,100,,
train,Corn,Corn_118.jpg,3962,24,100,100,,
train,Corn,Corn_119.jpg,3725,24,100,100,,
train,Corn,Corn_12.jpg,3920,24,100,100,,
train,Corn,Corn_120.jpg,3943,24,100,100,,
train,Corn,Corn_121.jpg,3964,24,100,100,,
train,Corn,Corn_122.jpg,4392,24,100,100,,
train,Corn,Corn_123.jpg,3734,24,100,100,,
train,Corn,Corn_124.jpg,3877,24,100,100,,
train,Corn,Corn_125.jpg,3969,24,100,100,,
train,Corn,Corn_126.jpg,3952,24,100,100,,
train,Corn,Corn_127.jpg,4163,24,100,100,,
train,Corn,Corn_128.jpg,4238,24,100,100,,
train,Corn,Corn_129.jpg,3924,24,100,100,,
train,Corn,Corn_13.jpg,3835,24,100,100,,
train,Corn,Corn_130.jpg,3838,24,100,100,,
train,Corn,Corn_131.jpg,3839,24,100,100,,
train,Corn,Corn_132.jpg,3680,24,100,100,,
train,Corn,Corn_133.jpg,3826,24,100,100,,
train,Corn,Corn_134.jpg,4218,24,100,100,,
train,Corn,Corn_135.jpg,4009,24,100,100,,
train,Corn,Corn_136.jpg,3651,24,100,100,,
train,Corn,Corn_137.jpg,3516,24,100,100,,
train,Corn,Corn_138.jpg,3632,24,100,100,,
train,Corn,Corn_139.jpg,3658,24,100,100,,
train,Corn,Corn_14.jpg,3957,24,100,100,,
train,Corn,Corn_140.jpg,3980,24,100,100,,
train,Corn,Corn_141.jpg,3920,24,100,100,,
train,Corn,Corn_142.jpg,3571,24,100,100,,
train,Corn,Corn_143.jpg,3871,24,100,100,,
train,Corn,Corn_144.jpg,3876,24,100,100,,
train,Corn,Corn_145.jpg,3786,24,100,100,,
train,Corn,Corn_146.jpg,3864,24,100,100,,
train,Corn,Corn_147.jpg,3616,24,100,100,,
train,Corn,Corn_148.jpg,3862,24,100,100,,
train,Corn,Corn_149.jpg,3855,24,100,100,,
train,Corn,Corn_15.jpg,4058,24,100,100,,
train,Corn,Corn_150.jpg,3836,24,100,100,,
train,Corn,Corn_151.jpg,3989,24,100,100,,
train,Corn,Corn_152.jpg,4010,24,100,100,,
train,Corn,Corn_153.jpg,4009,24,100,100,,
train,Corn,Corn_154.jpg,3896,24,100,100,,
train,Corn,Corn_155.jpg,4420,24,100,100,,
train,Corn,Corn_156.jpg,3840,24,100,100,,
train,Corn,Corn_157.jpg,4311,24,100,100,,
train,Corn,Corn_158.jpg,4043,24,100,100,,
train,Corn,Corn_159.jpg,4152,24,100,100,,
train,Corn,Corn_16.jpg,3506,24,100,100,,
train,Corn,Corn_160.jpg,3864,24,100,100,,
train,Corn,Corn_161.jpg,3647,24,100,100,,
train,Corn,Corn_162.jpg,3557,24,100,100,,
train,Corn,Corn_163.jpg,3867,24,100,100,,
train,Corn,Corn_164.jpg,3872,24,100,100,,
train,Corn,Corn_165.jpg,4061,24,100,100,,
train,Corn,Corn_166.jpg,4102,24,100,100,,
train,Corn,Corn_167.jpg,4131,24,100,100,,
train,Corn,Corn_168.jpg,4006,24,100,100,,
train,Corn,Corn_169.jpg,4005,24,100,100,,
train,Corn,Corn_17.jpg,3732,24,100,100,,
train,Corn,Corn_170.jpg,3855,24,100,100,,
train,Corn,Corn_171.jpg,3875,24,100,100,,
train,Corn,Corn_172.jpg,3619,24,100,100,,
train,Corn,Corn_173.jpg,3851,24,100,100,,
train,Corn,Corn_174.jpg,3855,24,100,100,,
train,Corn,Corn_175.jpg,3600,24,100,100,,
train,Corn,Corn_176.jpg,3910,24,100,100,,
train,Corn,Corn_177.jpg,3885,24,100,100,,
train,Corn,Corn_178.jpg,3838,24,100,100,,
train,Corn,Corn_179.jpg,3866,24,100,100,,
train,Corn,Corn_18.jpg,3801,24,100,100,,
train,Corn,Corn_180.jpg,3940,24,100,100,,
train,Corn,Corn_181.jpg,4415,24,100,100,,
train,Corn,Corn_182.jpg,3885,24,100,100,,
train,Corn,Corn_183.jpg,3717,24,100,100,,
train,Corn,Corn_184.jpg,3884,24,100,100,,
train,Corn,Corn_185.jpg,3876,24,100,100,,
train,Corn,Corn_186.jpg,3827,24,100,100,,
train,Corn,Corn_187.jpg,3622,24,100,100,,
train,Corn,Corn_188.jpg,4218,24,100,100,,
train,Corn,Corn_189.jpg,3963,24,100,100,,
train,Corn,Corn_19.jpg,3838,24,100,100,,
train,Corn,Corn_190.jpg,4037,24,100,100,,
train,Corn,Corn_191.jpg,4188,24,100,100,,
train,Corn,Corn_192.jpg,4055,24,100,100,,
train,Corn,Corn_193.jpg,4068,24,100,100,,
train,Corn,Corn_194.jpg,4009,24,100,100,,
train,Corn,Corn_195.jpg,3932,24,100,100,,
train,Corn,Corn_196.jpg,3912,24,100,100,,
train,Corn,Corn_197.jpg,3979,24,100,100,,
train,Corn,Corn_198.jpg,3993,24,100,100,,
train,Corn,Corn_199.jpg,3889,24,100,100,,
train,Corn,Corn_2.jpg,3992,24,100,100,,
train,Corn,Corn_20.jpg,3555,24,100,100,,
train,Corn,Corn_200.jpg,3979,24,100,100,,
train,Corn,Corn_201.jpg,3736,24,100,100,,
train,Corn,Corn_202.jpg,3771,24,100,100,,
train,Corn,Corn_203.jpg,4374,24,100,100,,
train,Corn,Corn_204.jpg,3993,24,100,100,,
train,Corn,Corn_205.jpg,3741,24,100,100,,
train,Corn,Corn_206.jpg,3978,24,100,100,,
train,Corn,Corn_207.jpg,3768,24,100,100,,
train,Corn,Corn_208.jpg,3899,24,100,100,,
train,Corn,Corn_209.jpg,4184,24,100,100,,
train,Corn,Corn_21.jpg,3768,24,100,100,,
train,Corn,Corn_210.jpg,4316,24,100,100,,
train,Corn,Corn_211.jpg,3640,24,100,100,,
train,Corn,Corn_212.jpg,3559,24,100,100,,
train,Corn,Corn_213.jpg,4004,24,100,100,,
train,Corn,Corn_214.jpg,3674,24,100,100,,
train,Corn,Corn_215.jpg,3591,24,100,100,,
train,Corn,Corn_216.jpg,3935,24,100,100,,
train,Corn,Corn_217.jpg,3978,24,100,100,,
train,Corn,Corn_218.jpg,3677,24,100,100,,
train,Corn,Corn_219.jpg,3874,24,100,100,,
train,Corn,Corn_22.jpg,3715,24,100,100,,
train,Corn,Corn_220.jpg,4192,24,100,100,,
train,Corn,Corn_221.jpg,3896,24,100,100,,
train,Corn,Corn_222.jpg,4169,24,100,100,,
train,Corn,Corn_223.jpg,3931,24,100,100,,
train,Corn,Corn_224.jpg,3937,24,100,100,,
train,Corn,Corn_225.jpg,3742,24,100,100,,
train,Corn,Corn_226.jpg,4002,24,100,100,,
train,Corn,Corn_227.jpg,3891,24,100,100,,
train,Corn,Corn_228.jpg,3546,24,100,100,,
train,Corn,Corn_229.jpg,3723,24,100,100,,
train,Corn,Corn_23.jpg,3986,24,100,100,,
train,Corn,Corn_230.jpg,3826,24,100,100,,
train,Corn,Corn_231.jpg,3531,24,100,100,,
train,Corn,Corn_232.jpg,4087,24,100,100,,
train,Corn,Corn_233.jpg,3601,24,100,100,,
train,Corn,Corn_234.jpg,4002,24,100,100,,
train,Corn,Corn_235.jpg,4019,24,100,100,,
train,Corn,Corn_236.jpg,4312,24,100,100,,
train,Corn,Corn_237.jpg,3983,24,100,100,,
train,Corn,Corn_238.jpg,4031,24,100,100,,
train,Corn,Corn_239.jpg,3752,24,100,100,,
train,Corn,Corn_24.jpg,4089,24,100,100,,
train,Corn,Corn_240.jpg,4021,24,100,100,,
train,Corn,Corn_241.jpg,3958,24,100,100,,
train,Corn,Corn_242.jpg,3898,24,100,100,,
train,Corn,Corn_243.jpg,3998,24,100,100,,
train,Corn,Corn_244.jpg,3986,24,100,100,,
train,Corn,Corn_245.jpg,4008,24,100,100,,
train,Corn,Corn_246.jpg,3996,24,100,100,,
train,Corn,Corn_247.jpg,3893,24,100,100,,
train,Corn,Corn_248.jpg,3805,24,100,100,,
train,Corn,Corn_249.jpg,3794,24,100,100,,
train,Corn,Corn_25.jpg,4007,24,100,100,,
train,Corn,Corn_250.jpg,3586,24,100,100,,
train,Corn,Corn_251.jpg,3727,24,100,100,,
train,Corn,Corn_252.jpg,3660,24,100,100,,
train,Corn,Corn_253.jpg,3834,24,100,100,,
train,Corn,Corn_254.jpg,3975,24,100,100,,
train,Corn,Corn_255.jpg,3580,24,100,100,,
train,Corn,Corn_256.jpg,3949,24,100,100,,
train,Corn,Corn_257.jpg,3746,24,100,100,,
train,Corn,Corn_258.jpg,3836,24,100,100,,
train,Corn,Corn_259.jpg,3679,24,100,100,,
train,Corn,Corn_26.jpg,3965,24,100,100,,
train,Corn,Corn_260.jpg,4092,24,100,100,,
train,Corn,Corn_261.jpg,3826,24,100,100,,
train,Corn,Corn_262.jpg,3829,24,100,100,,
train,Corn,Corn_263.jpg,4073,24,100,100,,
train,Corn,Corn_264.jpg,3986,24,100,100,,
train,Corn,Corn_265.jpg,3982,24,100,100,,
train,Corn,Corn_266.jpg,3984,24,100,100,,
train,Corn,Corn_267.jpg,4301,24,100,100,,
train,Corn,Corn_268.jpg,3865,24,100,100,,
train,Corn,Corn_269.jpg,4033,24,100,100,,
train,Corn,Corn_27.jpg,3982,24,100,100,,
train,Corn,Corn_270.jpg,4174,24,100,100,,
train,Corn,Corn_271.jpg,3943,24,100,100,,
train,Corn,Corn_272.jpg,3912,24,100,100,,
train,Corn,Corn_273.jpg,3867,24,100,100,,
train,Corn,Corn_274.jpg,3809,24,100,100,,
train,Corn,Corn_275.jpg,4101,24,100,100,,
train,Corn,Corn_276.jpg,3936,24,100,100,,
train,Corn,Corn_277.jpg,3673,24,100,100,,
train,Corn,Corn_278.jpg,3859,24,100,100,,
train,Corn,Corn_279.jpg,3937,24,100,100,,
train,Corn,Corn_28.jpg,3876,24,100,100,,
train,Corn,Corn_280.jpg,3971,24,100,100,,
train,Corn,Corn_281.jpg,3895,24,100,100,,
train,Corn,Corn_282.jpg,4032,24,100,100,,
train,Corn,Corn_283.jpg,3825,24,100,100,,
train,Corn,Corn_284.jpg,3829,24,100,100,,
train,Corn,Corn_285.jpg,4133,24,100,100,,
train,Corn,Corn_286.jpg,4008,24,100,100,,
train,Corn,Corn_287.jpg,3743,24,100,100,,
train,Corn,Corn_288.jpg,3879,24,100,100,,
train,Corn,Corn_289.jpg,3568,24,100,100,,
train,Corn,Corn_29.jpg,3944,24,100,100,,
train,Corn,Corn_290.jpg,3983,24,100,100,,
train,Corn,Corn_291.jpg,3863,24,100,100,,
train,Corn,Corn_292.jpg,3659,24,100,100,,
train,Corn,Corn_293.jpg,3867,24,100,100,,
train,Corn,Corn_294.jpg,3958,24,100,100,,
train,Corn,Corn_295.jpg,4021,24,100,100,,
train,Corn,Corn_296.jpg,4072,24,100,100,,
train,Corn,Corn_297.jpg,3906,24,100,100,,
train,Corn,Corn_298.jpg,4219,24,100,100,,
train,Corn,Corn_299.jpg,4007,24,100,100,,
train,Corn,Corn_3.jpg,3950,24,100,100,,
train,Corn,Corn_30.jpg,3723,24,100,100,,
train,Corn,Corn_300.jpg,3957,24,100,100,,
train,Corn,Corn_301.jpg,3933,24,100,100,,
train,Corn,Corn_302.jpg,3710,24,100,100,,
train,Corn,Corn_303.jpg,3850,24,100,100,,
train,Corn,Corn_304.jpg,3974,24,100,100,,
train,Corn,Corn_305.jpg,3837,24,100,100,,
train,Corn,Corn_306.jpg,4125,24,100,100,,
train,Corn,Corn_307.jpg,3810,24,100,100,,
train,Corn,Corn_308.jpg,3842,24,100,100,,
train,Corn,Corn_309.jpg,3955,24,100,100,,
train,Corn,Corn_31.jpg,3672,24,100,100,,
train,Corn,Corn_310.jpg,3929,24,100,100,,
train,Corn,Corn_311.jpg,3958,24,100,100,,
train,Corn,Corn_312.jpg,4009,24,100,100,,
train,Corn,Corn_313.jpg,4126,24,100,100,,
train,Corn,Corn_314.jpg,4248,24,100,100,,
train,Corn,Corn_315.jpg,4051,24,100,100,,
train,Corn,Corn_316.jpg,3680,24,100,100,,
train,Corn,Corn_317.jpg,3938,24,100,100,,
train,Corn,Corn_318.jpg,3798,24,100,100,,
train,Corn,Corn_319.jpg,3982,24,100,100,,
train,Corn,Corn_32.jpg,4075,24,100,100,,
train,Corn,Corn_320.jpg,3944,24,100,100,,
train,Corn,Corn_321.jpg,3807,24,100,100,,
train,Corn,Corn_322.jpg,4073,24,100,100,,
train,Corn,Corn_323.jpg,3607,24,100,100,,
train,Corn,Corn_324.jpg,3598,24,100,100,,
train,Corn,Corn_325.jpg,3568,24,100,100,,
train,Corn,Corn_326.jpg,3783,24,100,100,,
train,Corn,Corn_327.jpg,3733,24,100,100,,
train,Corn,Corn_328.jpg,3901,24,100,100,,
train,Corn,Corn_329.jpg,3992,24,100,100,,
train,Corn,Corn_33.jpg,3938,24,100,100,,
train,Corn,Corn_330.jpg,3994,24,100,100,,
train,Corn,Corn_331.jpg,3991,24,100,100,,
train,Corn,Corn_332.jpg,4006,24,100,100,,
train,Corn,Corn_333.jpg,3790,24,100,100,,
train,Corn,Corn_334.jpg,3628,24,100,100,,
train,Corn,Corn_335.jpg,3783,24,100,100,,
train,Corn,Corn_336.jpg,3670,24,100,100,,
train,Corn,Corn_337.jpg,3972,24,100,100,,
train,Corn,Corn_338.jpg,3953,24,100,100,,
train,Corn,Corn_339.jpg,3855,24,100,100,,
train,Corn,Corn_34.jpg,3935,24,100,100,,
train,Corn,Corn_340.jpg,4042,24,100,100,,
train,Corn,Corn_341.jpg,4457,24,100,100,,
train,Corn,Corn_342.jpg,4098,24,100,100,,
train,Corn,Corn_343.jpg,3624,24,100,100,,
train,Corn,Corn_344.jpg,3828,24,100,100,,
train,Corn,Corn_345.jpg,4013,24,100,100,,
train,Corn,Corn_346.jpg,4095,24,100,100,,
train,Corn,Corn_347.jpg,3548,24,100,100,,
train,Corn,Corn_348.jpg,3900,24,100,100,,
train,Corn,Corn_349.jpg,3646,24,100,100,,
train,Corn,Corn_35.jpg,3958,24,100,100,,
train,Corn,Corn_350.jpg,3651,24,100,100,,
train,Corn,Corn_351.jpg,3859,24,100,100,,
train,Corn,Corn_352.jpg,3573,24,100,100,,
train,Corn,Corn_353.jpg,3731,24,100,100,,
train,Corn,Corn_354.jpg,3817,24,100,100,,
train,Corn,Corn_355.jpg,3949,24,100,100,,
train,Corn,Corn_356.jpg,3832,24,100,100,,
train,Corn,Corn_357.jpg,4010,24,100,100,,
train,Corn,Corn_358.jpg,4166,24,100,100,,
train,Corn,Corn_359.jpg,3789,24,100,100,,
train,Corn,Corn_36.jpg,3927,24,100,100,,
train,Corn,Corn_360.jpg,3989,24,100,100,,
train,Corn,Corn_361.jpg,3846,24,100,100,,
train,Corn,Corn_362.jpg,3700,24,100,100,,
train,Corn,Corn_363.jpg,3991,24,100,100,,
train,Corn,Corn_364.jpg,3755,24,100,100,,
train,Corn,Corn_365.jpg,3852,24,100,100,,
train,Corn,Corn_366.jpg,4164,24,100,100,,
train,Corn,Corn_367.jpg,3722,24,100,100,,
train,Corn,Corn_368.jpg,3556,24,100,100,,
train,Corn,Corn_369.jpg,3618,24,100,100,,
train,Corn,Corn_37.jpg,4004,24,100,100,,
train,Corn,Corn_370.jpg,3551,24,100,100,,
train,Corn,Corn_371.jpg,3886,24,100,100,,
train,Corn,Corn_372.jpg,3936,24,100,100,,
train,Corn,Corn_373.jpg,3653,24,100,100,,
train,Corn,Corn_374.jpg,3931,24,100,100,,
train,Corn,Corn_375.jpg,4010,24,100,100,,
train,Corn,Corn_376.jpg,4159,24,100,100,,
train,Corn,Corn_377.jpg,4220,24,100,100,,
train,Corn,Corn_378.jpg,3909,24,100,100,,
train,Corn,Corn_379.jpg,3985,24,100,100,,
train,Corn,Corn_38.jpg,3905,24,100,100,,
train,Corn,Corn_380.jpg,3992,24,100,100,,
train,Corn,Corn_381.jpg,3613,24,100,100,,
train,Corn,Corn_382.jpg,3677,24,100,100,,
train,Corn,Corn_383.jpg,3832,24,100,100,,
train,Corn,Corn_384.jpg,3847,24,100,100,,
train,Corn,Corn_385.jpg,4001,24,100,100,,
train,Corn,Corn_386.jpg,4004,24,100,100,,
train,Corn,Corn_387.jpg,3966,24,100,100,,
train,Corn,Corn_388.jpg,3991,24,100,100,,
train,Corn,Corn_389.jpg,3957,24,100,100,,
train,Corn,Corn_39.jpg,3932,24,100,100,,
train,Corn,Corn_390.jpg,4346,24,100,100,,
train,Corn,Corn_391.jpg,4040,24,100,100,,
train,Corn,Corn_392.jpg,3596,24,100,100,,
train,Corn,Corn_393.jpg,3557,24,100,100,,
train,Corn,Corn_394.jpg,3975,24,100,100,,
train,Corn,Corn_395.jpg,3753,24,100,100,,
train,Corn,Corn_396.jpg,3573,24,100,100,,
train,Corn,Corn_397.jpg,4009,24,100,100,,
train,Corn,Corn_398.jpg,3927,24,100,100,,
train,Corn,Corn_399.jpg,3702,24,100,100,,
train,Corn,Corn_4.jpg,3982,24,100,100,,
train,Corn,Corn_40.jpg,3510,24,100,100,,
train,Corn,Corn_400.jpg,3981,24,100,100,,
train,Corn,Corn_41.jpg,3607,24,100,100,,
train,Corn,Corn_42.jpg,4010,24,100,100,,
train,Corn,Corn_43.jpg,3705,24,100,100,,
train,Corn,Corn_44.jpg,3559,24,100,100,,
train,Corn,Corn_45.jpg,4018,24,100,100,,
train,Corn,Corn_46.jpg,3833,24,100,100,,
train,Corn,Corn_47.jpg,3838,24,100,100,,
train,Corn,Corn_48.jpg,4163,24,100,100,,
train,Corn,Corn_49.jpg,3855,24,100,100,,
train,Corn,Corn_5.jpg,4006,24,100,100,,
train,Corn,Corn_50.jpg,3704,24,100,100,,
train,Corn,Corn_51.jpg,4079,24,100,100,,
train,Corn,Corn_52.jpg,3963,24,100,100,,
train,Corn,Corn_53.jpg,3910,24,100,100,,
train,Corn,Corn_54.jpg,3898,24,100,100,,
train,Corn,Corn_55.jpg,3794,24,100,100,,
train,Corn,Corn_56.jpg,3697,24,100,100,,
train,Corn,Corn_57.jpg,3963,24,100,100,,
train,Corn,Corn_58.jpg,3944,24,100,100,,
train,Corn,Corn_59.jpg,3875,24,100,100,,
train,Corn,Corn_6.jpg,3759,24,100,100,,
train,Corn,Corn_60.jpg,3883,24,100,100,,
train,Corn,Corn_61.jpg,3941,24,100,100,,
train,Corn,Corn_62.jpg,4003,24,100,100,,
train,Corn,Corn_63.jpg,4002,24,100,100,,
train,Corn,Corn_64.jpg,4280,24,100,100,,
train,Corn,Corn_65.jpg,3896,24,100,100,,
train,Corn,Corn_66.jpg,3827,24,100,100,,
train,Corn,Corn_67.jpg,4175,24,100,100,,
train,Corn,Corn_68.jpg,3849,24,100,100,,
train,Corn,Corn_69.jpg,3858,24,100,100,,
train,Corn,Corn_7.jpg,3997,24,100,100,,
train,Corn,Corn_70.jpg,4027,24,100,100,,
train,Corn,Corn_71.jpg,3672,24,100,100,,
train,Corn,Corn_72.jpg,3767,24,100,100,,
train,Corn,Corn_73.jpg,3953,24,100,100,,
train,Corn,Corn_74.jpg,3960,24,100,100,,
train,Corn,Corn_75.jpg,3705,24,100,100,,
train,Corn,Corn_76.jpg,3641,24,100,100,,
train,Corn,Corn_77.jpg,3624,24,100,100,,
train,Corn,Corn_78.jpg,3667,24,100,100,,
train,Corn,Corn_79.jpg,3850,24,100,100,,
train,Corn,Corn_8.jpg,3815,24,100,100,,
train,Corn,Corn_80.jpg,3831,24,100,100,,
train,Corn,Corn_81.jpg,4000,24,100,100,,
train,Corn,Corn_82.jpg,4377,24,100,100,,
train,Corn,Corn_83.jpg,4145,24,100,100,,
train,Corn,Corn_84.jpg,3908,24,100,100,,
train,Corn,Corn_85.jpg,3944,24,100,100,,
train,Corn,Corn_86.jpg,4298,24,100,100,,
train,Corn,Corn_87.jpg,3948,24,100,100,,
train,Corn,Corn_88.jpg,3927,24,100,100,,
train,Corn,Corn_89.jpg,3905,24,100,100,,
train,Corn,Corn_9.jpg,3670,24,100,100,,
train,Corn,Corn_90.jpg,3839,24,100,100,,
train,Corn,Corn_91.jpg,3965,24,100,100,,
train,Corn,Corn_92.jpg,3650,24,100,100,,
train,Corn,Corn_93.jpg,3880,24,100,100,,
train,Corn,Corn_94.jpg,3685,24,100,100,,
train,Corn,Corn_95.jpg,3996,24,100,100,,
train,Corn,Corn_96.jpg,3767,24,100,100,,
train,Corn,Corn_97.jpg,4061,24,100,100,,
train,Corn,Corn_98.jpg,4071,24,100,100,,
train,Corn,Corn_99.jpg,4270,24,100,100,,
train,Kiwi,Kiwi_0.jpg,4868,24,100,100,,
train,Kiwi,Kiwi_1.jpg,5040,24,100,100,,
train,Kiwi,Kiwi_10.jpg,5084,24,100,100,,
train,Kiwi,Kiwi_100.jpg,5294,24,100,100,,
train,Kiwi,Kiwi_101.jpg,4904,24,100,100,,
train,Kiwi,Kiwi_102.jpg,4775,24,100,100,,
train,Kiwi,Kiwi_103.jpg,4870,24,100,100,,
train,Kiwi,Kiwi_104.jpg,4935,24,100,100,,
train,Kiwi,Kiwi_105.jpg,5074,24,100,100,,
train,Kiwi,Kiwi_106.jpg,4991,24,100,100,,
train,Kiwi,Kiwi_107.jpg,4845,24,100,100,,
train,Kiwi,Kiwi_108.jpg,5019,24,100,100,,
train,Kiwi,Kiwi_109.jpg,5039,24,100,100,,
